Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,Method Description,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
1/25/2024,AQS,60371302,3,5.6,ug/m3 LC,31,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
1/26/2024,AQS,60371302,3,14.2,ug/m3 LC,61,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
1/27/2024,AQS,60371302,3,15.2,ug/m3 LC,62,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
1/28/2024,AQS,60371302,3,17.8,ug/m3 LC,67,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
1/29/2024,AQS,60371302,3,12.1,ug/m3 LC,57,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
1/30/2024,AQS,60371302,3,16.6,ug/m3 LC,65,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
1/31/2024,AQS,60371302,3,15.9,ug/m3 LC,64,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/1/2024,AQS,60371302,3,5.4,ug/m3 LC,30,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/8/2024,AQS,60371302,3,5.4,ug/m3 LC,30,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/9/2024,AQS,60371302,3,4.4,ug/m3 LC,24,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/10/2024,AQS,60371302,3,10.5,ug/m3 LC,54,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/11/2024,AQS,60371302,3,13.1,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/12/2024,AQS,60371302,3,12.3,ug/m3 LC,57,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/13/2024,AQS,60371302,3,12.8,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/14/2024,AQS,60371302,3,10.3,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/15/2024,AQS,60371302,3,10.6,ug/m3 LC,54,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/16/2024,AQS,60371302,3,13,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/17/2024,AQS,60371302,3,19.4,ug/m3 LC,70,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/18/2024,AQS,60371302,3,6.8,ug/m3 LC,38,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/19/2024,AQS,60371302,3,2.5,ug/m3 LC,14,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/20/2024,AQS,60371302,3,1.5,ug/m3 LC,8,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/21/2024,AQS,60371302,3,2.3,ug/m3 LC,13,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/22/2024,AQS,60371302,3,11,ug/m3 LC,55,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/23/2024,AQS,60371302,3,9,ug/m3 LC,50,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/24/2024,AQS,60371302,3,12,ug/m3 LC,56,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/25/2024,AQS,60371302,3,11.3,ug/m3 LC,55,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/26/2024,AQS,60371302,3,12.7,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/27/2024,AQS,60371302,3,10.3,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/28/2024,AQS,60371302,3,12.2,ug/m3 LC,57,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
2/29/2024,AQS,60371302,3,5.4,ug/m3 LC,30,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/1/2024,AQS,60371302,3,1.8,ug/m3 LC,10,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/2/2024,AQS,60371302,3,0.6,ug/m3 LC,3,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/3/2024,AQS,60371302,3,4,ug/m3 LC,22,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/4/2024,AQS,60371302,3,8.7,ug/m3 LC,48,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/5/2024,AQS,60371302,3,5.3,ug/m3 LC,29,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/6/2024,AQS,60371302,3,4.5,ug/m3 LC,25,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/7/2024,AQS,60371302,3,6.5,ug/m3 LC,36,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/8/2024,AQS,60371302,3,9.8,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/9/2024,AQS,60371302,3,13.6,ug/m3 LC,59,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/10/2024,AQS,60371302,3,10.3,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/11/2024,AQS,60371302,3,4.6,ug/m3 LC,26,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/12/2024,AQS,60371302,3,5,ug/m3 LC,28,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/13/2024,AQS,60371302,3,6.2,ug/m3 LC,34,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/14/2024,AQS,60371302,3,6.9,ug/m3 LC,38,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/15/2024,AQS,60371302,3,4.2,ug/m3 LC,23,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/16/2024,AQS,60371302,3,6.4,ug/m3 LC,36,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/17/2024,AQS,60371302,3,8.4,ug/m3 LC,47,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/18/2024,AQS,60371302,3,11.1,ug/m3 LC,55,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/19/2024,AQS,60371302,3,11.4,ug/m3 LC,55,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/20/2024,AQS,60371302,3,15.6,ug/m3 LC,63,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/21/2024,AQS,60371302,3,9.4,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/22/2024,AQS,60371302,3,14.4,ug/m3 LC,61,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/23/2024,AQS,60371302,3,4.4,ug/m3 LC,24,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/24/2024,AQS,60371302,3,4.6,ug/m3 LC,26,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/25/2024,AQS,60371302,3,7.8,ug/m3 LC,43,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/26/2024,AQS,60371302,3,7.7,ug/m3 LC,43,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/27/2024,AQS,60371302,3,10.4,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/28/2024,AQS,60371302,3,6,ug/m3 LC,33,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/29/2024,AQS,60371302,3,7.6,ug/m3 LC,42,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/30/2024,AQS,60371302,3,4.1,ug/m3 LC,23,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
3/31/2024,AQS,60371302,3,5.5,ug/m3 LC,31,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/1/2024,AQS,60371302,3,9,ug/m3 LC,50,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/2/2024,AQS,60371302,3,9.6,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/3/2024,AQS,60371302,3,12.2,ug/m3 LC,57,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/4/2024,AQS,60371302,3,4.8,ug/m3 LC,27,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/5/2024,AQS,60371302,3,4.9,ug/m3 LC,27,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/6/2024,AQS,60371302,3,7.8,ug/m3 LC,43,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/7/2024,AQS,60371302,3,12.7,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/8/2024,AQS,60371302,3,9.3,ug/m3 LC,51,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/9/2024,AQS,60371302,3,7.8,ug/m3 LC,43,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/10/2024,AQS,60371302,3,11.3,ug/m3 LC,55,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/11/2024,AQS,60371302,3,18.2,ug/m3 LC,68,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/12/2024,AQS,60371302,3,12.3,ug/m3 LC,57,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/13/2024,AQS,60371302,3,6.2,ug/m3 LC,34,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/14/2024,AQS,60371302,3,6.5,ug/m3 LC,36,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/15/2024,AQS,60371302,3,9.5,ug/m3 LC,52,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/16/2024,AQS,60371302,3,10.3,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/17/2024,AQS,60371302,3,11.9,ug/m3 LC,56,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/18/2024,AQS,60371302,3,15.4,ug/m3 LC,63,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/19/2024,AQS,60371302,3,10.5,ug/m3 LC,54,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/20/2024,AQS,60371302,3,12.9,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/21/2024,AQS,60371302,3,14.7,ug/m3 LC,61,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/22/2024,AQS,60371302,3,13.4,ug/m3 LC,59,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/23/2024,AQS,60371302,3,6.7,ug/m3 LC,37,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/24/2024,AQS,60371302,3,6.8,ug/m3 LC,38,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/25/2024,AQS,60371302,3,5.5,ug/m3 LC,31,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/26/2024,AQS,60371302,3,8.5,ug/m3 LC,47,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/27/2024,AQS,60371302,3,8.7,ug/m3 LC,48,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/28/2024,AQS,60371302,3,11.1,ug/m3 LC,55,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/29/2024,AQS,60371302,3,13.1,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
4/30/2024,AQS,60371302,3,13.1,ug/m3 LC,58,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/1/2024,AQS,60371302,3,15.2,ug/m3 LC,62,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/2/2024,AQS,60371302,3,15,ug/m3 LC,62,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/3/2024,AQS,60371302,3,11.9,ug/m3 LC,56,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/4/2024,AQS,60371302,3,10,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/5/2024,AQS,60371302,3,4.9,ug/m3 LC,27,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/6/2024,AQS,60371302,3,7.4,ug/m3 LC,41,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/11/2024,AQS,60371302,3,11,ug/m3 LC,55,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/12/2024,AQS,60371302,3,10.3,ug/m3 LC,53,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/13/2024,AQS,60371302,3,8.3,ug/m3 LC,46,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/14/2024,AQS,60371302,3,6.7,ug/m3 LC,37,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/15/2024,AQS,60371302,3,5.1,ug/m3 LC,28,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/16/2024,AQS,60371302,3,4.6,ug/m3 LC,26,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/17/2024,AQS,60371302,3,4.1,ug/m3 LC,23,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
5/18/2024,AQS,60371302,3,6.8,ug/m3 LC,38,Compton,1,100,88101,PM2.5 - Local Conditions,170,Met One BAM-1020 Mass Monitor w/VSCC,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,33.901389,-118.205
