Date,Source,Site ID,POC,Daily Max 8-hour Ozone Concentration,Units,Daily AQI Value,Local Site Name,Daily Obs Count,Percent Complete,AQS Parameter Code,AQS Parameter Description,Method Code,CBSA Code,CBSA Name,State FIPS Code,State,County FIPS Code,County,Site Latitude,Site Longitude
11/1/2024,AirNow,60374010,1,0.049,ppm,45,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/2/2024,AirNow,60374010,1,0.041,ppm,38,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/3/2024,AirNow,60374010,1,0.043,ppm,40,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/4/2024,AirNow,60374010,1,0.04,ppm,37,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/5/2024,AirNow,60374010,1,0.04,ppm,37,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/6/2024,AirNow,60374010,1,0.043,ppm,40,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/7/2024,AirNow,60374010,1,0.034,ppm,31,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/8/2024,AirNow,60374010,1,0.04,ppm,37,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/9/2024,AirNow,60374010,1,0.046,ppm,43,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/10/2024,AirNow,60374010,1,0.058,ppm,61,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/11/2024,AirNow,60374010,1,0.05,ppm,46,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/12/2024,AirNow,60374010,1,0.046,ppm,43,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/13/2024,AirNow,60374010,1,0.045,ppm,42,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/14/2024,AirNow,60374010,1,0.041,ppm,38,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/15/2024,AirNow,60374010,1,0.041,ppm,38,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/16/2024,AirNow,60374010,1,0.039,ppm,36,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/17/2024,AirNow,60374010,1,0.036,ppm,33,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/18/2024,AirNow,60374010,1,0.039,ppm,36,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/19/2024,AirNow,60374010,1,0.04,ppm,37,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/20/2024,AirNow,60374010,1,0.04,ppm,37,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/21/2024,AirNow,60374010,1,0.041,ppm,38,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/22/2024,AirNow,60374010,1,0.036,ppm,33,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/23/2024,AirNow,60374010,1,0.026,ppm,24,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/24/2024,AirNow,60374010,1,0.034,ppm,31,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/25/2024,AirNow,60374010,1,0.018,ppm,17,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/26/2024,AirNow,60374010,1,0.022,ppm,20,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/27/2024,AirNow,60374010,1,0.027,ppm,25,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/28/2024,AirNow,60374010,1,0.039,ppm,36,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/29/2024,AirNow,60374010,1,0.02,ppm,19,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
11/30/2024,AirNow,60374010,1,0.035,ppm,32,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/1/2024,AirNow,60374010,1,0.039,ppm,36,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/2/2024,AirNow,60374010,1,0.038,ppm,35,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/3/2024,AirNow,60374010,1,0.026,ppm,24,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/4/2024,AirNow,60374010,1,0.026,ppm,24,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/5/2024,AirNow,60374010,1,0.03,ppm,28,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/6/2024,AirNow,60374010,1,0.024,ppm,22,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/7/2024,AirNow,60374010,1,0.035,ppm,32,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/8/2024,AirNow,60374010,1,0.033,ppm,31,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/9/2024,AirNow,60374010,1,0.033,ppm,31,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/10/2024,AirNow,60374010,1,0.031,ppm,29,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/11/2024,AirNow,60374010,1,0.024,ppm,22,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/12/2024,AirNow,60374010,1,0.024,ppm,22,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/14/2024,AirNow,60374010,1,0.033,ppm,31,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/15/2024,AirNow,60374010,1,0.039,ppm,36,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/16/2024,AirNow,60374010,1,0.034,ppm,31,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/17/2024,AirNow,60374010,1,0.032,ppm,30,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/18/2024,AirNow,60374010,1,0.034,ppm,31,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/19/2024,AirNow,60374010,1,0.03,ppm,28,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/20/2024,AirNow,60374010,1,0.027,ppm,25,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/21/2024,AirNow,60374010,1,0.039,ppm,36,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/22/2024,AirNow,60374010,1,0.025,ppm,23,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/23/2024,AirNow,60374010,1,0.029,ppm,27,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/24/2024,AirNow,60374010,1,0.04,ppm,37,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/25/2024,AirNow,60374010,1,0.039,ppm,36,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/26/2024,AirNow,60374010,1,0.033,ppm,31,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/27/2024,AirNow,60374010,1,0.026,ppm,24,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/28/2024,AirNow,60374010,1,0.023,ppm,21,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/29/2024,AirNow,60374010,1,0.024,ppm,22,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/30/2024,AirNow,60374010,1,0.031,ppm,29,North Hollywood (NOHO),24,100,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
12/31/2024,AirNow,60374010,1,0.02,ppm,19,North Hollywood (NOHO),19,79,44201,Ozone,,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.181977,-118.363036
1/1/2024,AQS,60376012,1,0.04,ppm,37,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/2/2024,AQS,60376012,1,0.032,ppm,30,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/3/2024,AQS,60376012,1,0.041,ppm,38,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/4/2024,AQS,60376012,1,0.038,ppm,35,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/5/2024,AQS,60376012,1,0.034,ppm,31,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/6/2024,AQS,60376012,1,0.037,ppm,34,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/7/2024,AQS,60376012,1,0.038,ppm,35,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/8/2024,AQS,60376012,1,0.038,ppm,35,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/9/2024,AQS,60376012,1,0.027,ppm,25,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/10/2024,AQS,60376012,1,0.037,ppm,34,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/11/2024,AQS,60376012,1,0.042,ppm,39,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/12/2024,AQS,60376012,1,0.035,ppm,32,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/13/2024,AQS,60376012,1,0.033,ppm,31,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/14/2024,AQS,60376012,1,0.039,ppm,36,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/15/2024,AQS,60376012,1,0.033,ppm,31,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/16/2024,AQS,60376012,1,0.038,ppm,35,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/17/2024,AQS,60376012,1,0.023,ppm,21,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/18/2024,AQS,60376012,1,0.028,ppm,26,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/19/2024,AQS,60376012,1,0.031,ppm,29,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/20/2024,AQS,60376012,1,0.025,ppm,23,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/21/2024,AQS,60376012,1,0.034,ppm,31,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/22/2024,AQS,60376012,1,0.032,ppm,30,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/23/2024,AQS,60376012,1,0.038,ppm,35,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/24/2024,AQS,60376012,1,0.023,ppm,21,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/25/2024,AQS,60376012,1,0.037,ppm,34,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/26/2024,AQS,60376012,1,0.043,ppm,40,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/27/2024,AQS,60376012,1,0.042,ppm,39,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/28/2024,AQS,60376012,1,0.037,ppm,34,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/29/2024,AQS,60376012,1,0.038,ppm,35,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/30/2024,AQS,60376012,1,0.045,ppm,42,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
1/31/2024,AQS,60376012,1,0.046,ppm,43,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/1/2024,AQS,60376012,1,0.034,ppm,31,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/2/2024,AQS,60376012,1,0.039,ppm,36,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/3/2024,AQS,60376012,1,0.039,ppm,36,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/4/2024,AQS,60376012,1,0.041,ppm,38,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/5/2024,AQS,60376012,1,0.032,ppm,30,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/6/2024,AQS,60376012,1,0.035,ppm,32,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/7/2024,AQS,60376012,1,0.04,ppm,37,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/8/2024,AQS,60376012,1,0.039,ppm,36,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/9/2024,AQS,60376012,1,0.039,ppm,36,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/10/2024,AQS,60376012,1,0.042,ppm,39,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/11/2024,AQS,60376012,1,0.043,ppm,40,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/12/2024,AQS,60376012,1,0.042,ppm,39,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/13/2024,AQS,60376012,1,0.044,ppm,41,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/14/2024,AQS,60376012,1,0.041,ppm,38,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/15/2024,AQS,60376012,1,0.04,ppm,37,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/16/2024,AQS,60376012,1,0.038,ppm,35,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/17/2024,AQS,60376012,1,0.041,ppm,38,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/18/2024,AQS,60376012,1,0.034,ppm,31,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/19/2024,AQS,60376012,1,0.031,ppm,29,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/20/2024,AQS,60376012,1,0.035,ppm,32,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/21/2024,AQS,60376012,1,0.039,ppm,36,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/22/2024,AQS,60376012,1,0.041,ppm,38,Santa Clarita,13,76,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/23/2024,AQS,60376012,1,0.045,ppm,42,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/24/2024,AQS,60376012,1,0.044,ppm,41,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/25/2024,AQS,60376012,1,0.046,ppm,43,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/26/2024,AQS,60376012,1,0.034,ppm,31,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/27/2024,AQS,60376012,1,0.037,ppm,34,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/28/2024,AQS,60376012,1,0.043,ppm,40,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
2/29/2024,AQS,60376012,1,0.04,ppm,37,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/1/2024,AQS,60376012,1,0.037,ppm,34,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/2/2024,AQS,60376012,1,0.04,ppm,37,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/3/2024,AQS,60376012,1,0.042,ppm,39,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/4/2024,AQS,60376012,1,0.042,ppm,39,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/5/2024,AQS,60376012,1,0.046,ppm,43,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/6/2024,AQS,60376012,1,0.032,ppm,30,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/7/2024,AQS,60376012,1,0.039,ppm,36,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/8/2024,AQS,60376012,1,0.043,ppm,40,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/9/2024,AQS,60376012,1,0.046,ppm,43,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/10/2024,AQS,60376012,1,0.049,ppm,45,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/11/2024,AQS,60376012,1,0.042,ppm,39,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/12/2024,AQS,60376012,1,0.043,ppm,40,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/13/2024,AQS,60376012,1,0.044,ppm,41,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/14/2024,AQS,60376012,1,0.047,ppm,44,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/15/2024,AQS,60376012,1,0.042,ppm,39,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/16/2024,AQS,60376012,1,0.049,ppm,45,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
3/17/2024,AQS,60376012,1,0.051,ppm,47,Santa Clarita,17,100,44201,Ozone,87,31080,"Los Angeles-Long Beach-Anaheim, CA",6,California,37,Los Angeles,34.38344,-118.5284
